,cintID,id_recode,sessionID,Duration,question,state,age,politics,education,gender,answer,asocial_response,asocial_conf,asocial_qual,TrueChance,neighbors,p,condition,social_response,social_conf,social_qual,social_correct_ref,pol_recode,social_correct,asocial_correct,p_recode,cond_recode,state_recode
94,82a1133e-7b3f-d829-c636-258a1948deea,505,47d749cf-6d2c-455d-9ca4-deb2ccf561cb_S1,408,WA_T_1,WA,35-44,Conservative,Some College,Female,True,True,100,It is certainly correct,100.0,8,0.98,right,True,100,It is certainly correct,1.0,1,True,True,True,2,9
95,82a1133e-7b3f-d829-c636-258a1948deea,505,47d749cf-6d2c-455d-9ca4-deb2ccf561cb_S1,408,ND_F_1,ND,35-44,Conservative,Some College,Female,False,True,50,I am unsure if it is correct,58.0,8,0.5,left,True,58,I am unsure if it is correct,0.0,1,False,False,False,1,6
96,82a1133e-7b3f-d829-c636-258a1948deea,505,47d749cf-6d2c-455d-9ca4-deb2ccf561cb_S1,408,FL_T_1,FL,35-44,Conservative,Some College,Female,True,True,69,It is probably correct,64.0,11,0.5,right,True,64,I am unsure if it is correct,1.0,1,True,True,False,2,0
97,82a1133e-7b3f-d829-c636-258a1948deea,505,47d749cf-6d2c-455d-9ca4-deb2ccf561cb_S1,408,MN_F_1,MN,35-44,Conservative,Some College,Female,False,False,70,It is probably correct,9.0,4,0.5,right,False,62,I am unsure if it is correct,1.0,1,True,True,False,2,3
98,82a1133e-7b3f-d829-c636-258a1948deea,505,47d749cf-6d2c-455d-9ca4-deb2ccf561cb_S1,408,MT_T_1,MT,35-44,Conservative,Some College,Female,True,True,89,It is probably correct,86.0,8,0.98,right,True,91,I am unsure if it is correct,1.0,1,True,True,True,2,5
99,82a1133e-7b3f-d829-c636-258a1948deea,505,47d749cf-6d2c-455d-9ca4-deb2ccf561cb_S1,408,MO_T_1,MO,35-44,Conservative,Some College,Female,True,True,100,It is certainly correct,95.0,8,0.98,right,True,100,It is certainly correct,1.0,1,True,True,True,2,4
100,ac5a9f27-76d5-540f-3d2f-a971f6e24ff4,651,3e9f7fb3-ba94-4abc-84df-8fca3e379fdd_S1,434,KY_F_1,KY,35-44,Moderate,High School,Male,False,True,100,It is certainly correct,34.0,9,0.98,unpoliticized,True,100,It is certainly correct,0.0,2,False,False,True,0,1
101,ac5a9f27-76d5-540f-3d2f-a971f6e24ff4,651,3e9f7fb3-ba94-4abc-84df-8fca3e379fdd_S1,434,NJ_T_1,NJ,35-44,Moderate,High School,Male,True,True,100,It is certainly correct,100.0,7,0.98,left,True,100,It is certainly correct,1.0,2,True,True,True,1,7
102,ac5a9f27-76d5-540f-3d2f-a971f6e24ff4,651,3e9f7fb3-ba94-4abc-84df-8fca3e379fdd_S1,434,MT_F_1,MT,35-44,Moderate,High School,Male,False,False,100,It is certainly correct,62.0,4,0.5,left,False,100,It is certainly correct,1.0,2,True,True,False,1,5
103,ac5a9f27-76d5-540f-3d2f-a971f6e24ff4,651,3e9f7fb3-ba94-4abc-84df-8fca3e379fdd_S1,434,FL_F_1,FL,35-44,Moderate,High School,Male,False,True,100,It is certainly correct,48.0,10,0.5,unpoliticized,True,100,It is certainly correct,0.0,2,False,False,False,0,0
104,ac5a9f27-76d5-540f-3d2f-a971f6e24ff4,651,3e9f7fb3-ba94-4abc-84df-8fca3e379fdd_S1,434,ND_T_1,ND,35-44,Moderate,High School,Male,True,False,90,It is probably correct,32.0,5,0.5,right,False,86,It is probably correct,0.0,2,False,False,False,2,6
105,ac5a9f27-76d5-540f-3d2f-a971f6e24ff4,651,3e9f7fb3-ba94-4abc-84df-8fca3e379fdd_S1,434,OH_F_1,OH,35-44,Moderate,High School,Male,False,False,98,It is certainly correct,21.0,9,0.98,unpoliticized,False,100,It is certainly correct,1.0,2,True,True,True,0,8
106,ac5a9f27-76d5-540f-3d2f-a971f6e24ff4,651,3e9f7fb3-ba94-4abc-84df-8fca3e379fdd_S1,434,MN_F_1,MN,35-44,Moderate,High School,Male,False,False,100,It is certainly correct,45.0,9,0.98,unpoliticized,False,100,It is certainly correct,1.0,2,True,True,True,0,3
107,ac5a9f27-76d5-540f-3d2f-a971f6e24ff4,651,3e9f7fb3-ba94-4abc-84df-8fca3e379fdd_S1,434,WA_F_1,WA,35-44,Moderate,High School,Male,False,True,100,It is certainly correct,95.0,6,0.98,left,True,100,It is certainly correct,0.0,2,False,False,True,1,9
108,ac5a9f27-76d5-540f-3d2f-a971f6e24ff4,651,3e9f7fb3-ba94-4abc-84df-8fca3e379fdd_S1,434,MO_T_1,MO,35-44,Moderate,High School,Male,True,True,100,It is certainly correct,96.0,6,0.98,left,True,100,It is certainly correct,1.0,2,True,True,True,1,4
109,ac5a9f27-76d5-540f-3d2f-a971f6e24ff4,651,3e9f7fb3-ba94-4abc-84df-8fca3e379fdd_S1,434,MI_T_1,MI,35-44,Moderate,High School,Male,True,False,100,It is certainly correct,8.0,7,0.98,left,False,80,It is probably correct,0.0,2,False,False,True,1,2
110,f31b5c9f-3766-fc8c-7c97-6a30cc3f0e49,933,8fa6706d-d9b8-45b9-b58b-193c6b0c3c46_S1,415,WA_T_1,WA,18-24,Very Conservative,College,Male,True,False,100,It is certainly correct,98.0,5,0.5,unpoliticized,True,100,It is certainly correct,0.0,0,True,False,False,0,9
111,f31b5c9f-3766-fc8c-7c97-6a30cc3f0e49,933,8fa6706d-d9b8-45b9-b58b-193c6b0c3c46_S1,415,MN_F_1,MN,18-24,Very Conservative,College,Male,False,False,100,It is certainly correct,60.0,7,0.5,right,False,100,It is certainly correct,1.0,0,True,True,False,2,3
112,f31b5c9f-3766-fc8c-7c97-6a30cc3f0e49,933,8fa6706d-d9b8-45b9-b58b-193c6b0c3c46_S1,415,MO_T_1,MO,18-24,Very Conservative,College,Male,True,True,100,It is certainly correct,100.0,11,0.98,right,True,100,It is certainly correct,1.0,0,True,True,True,2,4
113,f31b5c9f-3766-fc8c-7c97-6a30cc3f0e49,933,8fa6706d-d9b8-45b9-b58b-193c6b0c3c46_S1,415,ND_F_1,ND,18-24,Very Conservative,College,Male,False,False,100,It is certainly correct,25.0,6,0.5,right,False,100,It is certainly correct,1.0,0,True,True,False,2,6
114,f31b5c9f-3766-fc8c-7c97-6a30cc3f0e49,933,8fa6706d-d9b8-45b9-b58b-193c6b0c3c46_S1,415,MI_T_1,MI,18-24,Very Conservative,College,Male,True,True,100,It is certainly correct,100.0,9,0.98,right,True,100,It is certainly correct,1.0,0,True,True,True,2,2
115,f31b5c9f-3766-fc8c-7c97-6a30cc3f0e49,933,8fa6706d-d9b8-45b9-b58b-193c6b0c3c46_S1,415,MT_F_1,MT,18-24,Very Conservative,College,Male,False,False,100,It is certainly correct,5.0,11,0.98,right,False,100,It is certainly correct,1.0,0,True,True,True,2,5
116,f31b5c9f-3766-fc8c-7c97-6a30cc3f0e49,933,8fa6706d-d9b8-45b9-b58b-193c6b0c3c46_S1,415,NJ_T_1,NJ,18-24,Very Conservative,College,Male,True,True,100,It is certainly correct,78.0,12,0.98,right,True,100,It is certainly correct,1.0,0,True,True,True,2,7
117,f31b5c9f-3766-fc8c-7c97-6a30cc3f0e49,933,8fa6706d-d9b8-45b9-b58b-193c6b0c3c46_S1,415,OH_F_1,OH,18-24,Very Conservative,College,Male,False,False,100,It is certainly correct,37.0,5,0.5,right,False,100,It is certainly correct,1.0,0,True,True,False,2,8
118,f31b5c9f-3766-fc8c-7c97-6a30cc3f0e49,933,8fa6706d-d9b8-45b9-b58b-193c6b0c3c46_S1,415,FL_F_1,FL,18-24,Very Conservative,College,Male,False,False,100,It is certainly correct,3.0,6,0.98,right,False,100,It is certainly correct,1.0,0,True,True,True,2,0
119,f31b5c9f-3766-fc8c-7c97-6a30cc3f0e49,933,8fa6706d-d9b8-45b9-b58b-193c6b0c3c46_S1,415,KY_F_1,KY,18-24,Very Conservative,College,Male,False,False,100,It is certainly correct,34.0,9,0.98,unpoliticized,False,100,It is certainly correct,1.0,0,True,True,True,0,1
120,410570fd-42e8-be50-62f5-462e70dac62b,241,3f9d7fe2-20c0-49fc-8b81-61781d273552_S1,1402,NJ_F_1,NJ,55-64,Very Liberal,Graduate Degree or Higher,Female,False,False,96,It is probably correct,0.0,13,0.98,left,False,95,It is probably correct,1.0,4,True,True,True,1,7
121,410570fd-42e8-be50-62f5-462e70dac62b,241,3f9d7fe2-20c0-49fc-8b81-61781d273552_S1,1402,MT_T_1,MT,55-64,Very Liberal,Graduate Degree or Higher,Female,True,True,91,It is probably correct,25.0,5,0.98,unpoliticized,True,95,It is probably correct,1.0,4,True,True,True,0,5
122,410570fd-42e8-be50-62f5-462e70dac62b,241,3f9d7fe2-20c0-49fc-8b81-61781d273552_S1,1402,WA_F_1,WA,55-64,Very Liberal,Graduate Degree or Higher,Female,False,False,96,It is probably correct,4.0,3,0.98,left,False,96,It is probably correct,1.0,4,True,True,True,1,9
123,410570fd-42e8-be50-62f5-462e70dac62b,241,3f9d7fe2-20c0-49fc-8b81-61781d273552_S1,1402,MI_T_1,MI,55-64,Very Liberal,Graduate Degree or Higher,Female,True,True,91,It is probably correct,25.0,8,0.5,left,False,95,It is probably correct,1.0,4,False,True,False,1,2
124,410570fd-42e8-be50-62f5-462e70dac62b,241,3f9d7fe2-20c0-49fc-8b81-61781d273552_S1,1402,ND_F_1,ND,55-64,Very Liberal,Graduate Degree or Higher,Female,False,False,96,It is probably correct,60.0,8,0.5,left,False,90,It is probably correct,1.0,4,True,True,False,1,6
125,410570fd-42e8-be50-62f5-462e70dac62b,241,3f9d7fe2-20c0-49fc-8b81-61781d273552_S1,1402,MN_T_1,MN,55-64,Very Liberal,Graduate Degree or Higher,Female,True,True,100,It is certainly correct,100.0,9,0.98,left,True,100,It is certainly correct,1.0,4,True,True,True,1,3
126,410570fd-42e8-be50-62f5-462e70dac62b,241,3f9d7fe2-20c0-49fc-8b81-61781d273552_S1,1402,MO_F_1,MO,55-64,Very Liberal,Graduate Degree or Higher,Female,False,False,91,It is probably correct,13.0,11,0.5,unpoliticized,False,96,It is probably correct,1.0,4,True,True,False,0,4
127,410570fd-42e8-be50-62f5-462e70dac62b,241,3f9d7fe2-20c0-49fc-8b81-61781d273552_S1,1402,OH_F_1,OH,55-64,Very Liberal,Graduate Degree or Higher,Female,False,False,96,It is probably correct,2.0,7,0.5,left,False,95,It is probably correct,1.0,4,True,True,False,1,8
128,410570fd-42e8-be50-62f5-462e70dac62b,241,3f9d7fe2-20c0-49fc-8b81-61781d273552_S1,1402,KY_T_1,KY,55-64,Very Liberal,Graduate Degree or Higher,Female,True,True,100,It is certainly correct,87.0,11,0.98,unpoliticized,True,100,It is certainly correct,1.0,4,True,True,True,0,1
129,410570fd-42e8-be50-62f5-462e70dac62b,241,3f9d7fe2-20c0-49fc-8b81-61781d273552_S1,1402,FL_F_1,FL,55-64,Very Liberal,Graduate Degree or Higher,Female,False,False,90,It is probably correct,94.0,7,0.5,left,False,91,It is probably correct,1.0,4,True,True,False,1,0
130,6c95717b-9be9-a2f2-f273-47be6dc59fae,422,c36c9a97-b096-491a-8e18-eeaf37a1f20a_S1,1449,ND_F_1,ND,35-44,Very Conservative,Graduate Degree or Higher,Male,False,False,100,I am unsure if it is correct,2.0,6,0.98,right,False,100,It is certainly correct,1.0,0,True,True,True,2,6
131,6c95717b-9be9-a2f2-f273-47be6dc59fae,422,c36c9a97-b096-491a-8e18-eeaf37a1f20a_S1,1449,MT_F_1,MT,35-44,Very Conservative,Graduate Degree or Higher,Male,False,False,100,It is certainly correct,0.0,3,0.5,right,False,100,It is certainly correct,1.0,0,True,True,False,2,5
132,6c95717b-9be9-a2f2-f273-47be6dc59fae,422,c36c9a97-b096-491a-8e18-eeaf37a1f20a_S1,1449,NJ_T_1,NJ,35-44,Very Conservative,Graduate Degree or Higher,Male,True,True,100,It is certainly correct,100.0,8,0.5,unpoliticized,True,100,It is certainly correct,1.0,0,True,True,False,0,7
133,6c95717b-9be9-a2f2-f273-47be6dc59fae,422,c36c9a97-b096-491a-8e18-eeaf37a1f20a_S1,1449,OH_T_1,OH,35-44,Very Conservative,Graduate Degree or Higher,Male,True,True,100,It is certainly correct,100.0,6,0.98,right,True,100,It is certainly correct,1.0,0,True,True,True,2,8
134,6c95717b-9be9-a2f2-f273-47be6dc59fae,422,c36c9a97-b096-491a-8e18-eeaf37a1f20a_S1,1449,MI_T_1,MI,35-44,Very Conservative,Graduate Degree or Higher,Male,True,True,100,It is certainly correct,32.0,6,0.5,unpoliticized,True,100,It is certainly correct,1.0,0,True,True,False,0,2
135,6c95717b-9be9-a2f2-f273-47be6dc59fae,422,c36c9a97-b096-491a-8e18-eeaf37a1f20a_S1,1449,MO_T_1,MO,35-44,Very Conservative,Graduate Degree or Higher,Male,True,True,100,It is certainly correct,98.0,8,0.98,right,True,100,It is certainly correct,1.0,0,True,True,True,2,4
136,6c95717b-9be9-a2f2-f273-47be6dc59fae,422,c36c9a97-b096-491a-8e18-eeaf37a1f20a_S1,1449,FL_F_1,FL,35-44,Very Conservative,Graduate Degree or Higher,Male,False,False,100,It is certainly correct,33.0,12,0.5,right,False,100,It is certainly correct,1.0,0,True,True,False,2,0
137,6c95717b-9be9-a2f2-f273-47be6dc59fae,422,c36c9a97-b096-491a-8e18-eeaf37a1f20a_S1,1449,MN_F_1,MN,35-44,Very Conservative,Graduate Degree or Higher,Male,False,False,100,It is certainly correct,22.0,6,0.98,right,False,100,It is certainly correct,1.0,0,True,True,True,2,3
138,6c95717b-9be9-a2f2-f273-47be6dc59fae,422,c36c9a97-b096-491a-8e18-eeaf37a1f20a_S1,1449,WA_F_1,WA,35-44,Very Conservative,Graduate Degree or Higher,Male,False,False,100,It is certainly correct,2.0,5,0.98,right,False,100,It is certainly correct,1.0,0,True,True,True,2,9
139,6c95717b-9be9-a2f2-f273-47be6dc59fae,422,c36c9a97-b096-491a-8e18-eeaf37a1f20a_S1,1449,KY_F_1,KY,35-44,Very Conservative,Graduate Degree or Higher,Male,False,False,100,It is certainly correct,7.0,8,0.5,right,False,100,It is certainly correct,1.0,0,True,True,False,2,1
140,74646c61-5060-b730-0369-5a4fa92779b8,450,745a45c5-6f40-4e20-aa33-3ed704302e8c_S1,1183,MO_T_1,MO,35-44,Very Liberal,College,Female,True,True,100,It is certainly correct,17.0,8,0.5,left,False,100,It is certainly correct,1.0,4,False,True,False,1,4
141,74646c61-5060-b730-0369-5a4fa92779b8,450,745a45c5-6f40-4e20-aa33-3ed704302e8c_S1,1183,KY_F_1,KY,35-44,Very Liberal,College,Female,False,False,100,It is certainly correct,4.0,8,0.98,left,False,100,It is certainly correct,1.0,4,True,True,True,1,1
142,74646c61-5060-b730-0369-5a4fa92779b8,450,745a45c5-6f40-4e20-aa33-3ed704302e8c_S1,1183,MN_F_1,MN,35-44,Very Liberal,College,Female,False,False,100,It is certainly correct,52.0,13,0.5,unpoliticized,False,100,It is certainly correct,1.0,4,True,True,False,0,3
143,74646c61-5060-b730-0369-5a4fa92779b8,450,745a45c5-6f40-4e20-aa33-3ed704302e8c_S1,1183,OH_F_1,OH,35-44,Very Liberal,College,Female,False,False,100,It is certainly correct,15.0,11,0.98,unpoliticized,False,100,It is certainly correct,1.0,4,True,True,True,0,8
144,74646c61-5060-b730-0369-5a4fa92779b8,450,745a45c5-6f40-4e20-aa33-3ed704302e8c_S1,1183,NJ_T_1,NJ,35-44,Very Liberal,College,Female,True,True,100,It is certainly correct,100.0,5,0.98,left,False,100,It is certainly correct,1.0,4,False,True,True,1,7
145,74646c61-5060-b730-0369-5a4fa92779b8,450,745a45c5-6f40-4e20-aa33-3ed704302e8c_S1,1183,FL_F_1,FL,35-44,Very Liberal,College,Female,False,False,100,It is certainly correct,44.0,2,0.5,unpoliticized,False,100,It is certainly correct,1.0,4,True,True,False,0,0
146,74646c61-5060-b730-0369-5a4fa92779b8,450,745a45c5-6f40-4e20-aa33-3ed704302e8c_S1,1183,MI_T_1,MI,35-44,Very Liberal,College,Female,True,True,100,It is certainly correct,100.0,7,0.5,left,True,100,It is certainly correct,1.0,4,True,True,False,1,2
147,74646c61-5060-b730-0369-5a4fa92779b8,450,745a45c5-6f40-4e20-aa33-3ed704302e8c_S1,1183,ND_T_1,ND,35-44,Very Liberal,College,Female,True,True,100,It is certainly correct,13.0,6,0.5,left,False,100,It is certainly correct,1.0,4,False,True,False,1,6
148,74646c61-5060-b730-0369-5a4fa92779b8,450,745a45c5-6f40-4e20-aa33-3ed704302e8c_S1,1183,WA_T_1,WA,35-44,Very Liberal,College,Female,True,True,100,It is certainly correct,52.0,10,0.5,left,True,100,It is certainly correct,1.0,4,True,True,False,1,9
149,74646c61-5060-b730-0369-5a4fa92779b8,450,745a45c5-6f40-4e20-aa33-3ed704302e8c_S1,1183,MT_T_1,MT,35-44,Very Liberal,College,Female,True,True,100,It is certainly correct,52.0,5,0.5,unpoliticized,True,100,It is certainly correct,1.0,4,True,True,False,0,5
150,d7d006fd-e363-dcd5-b7f5-30fb8fb6c729,838,040ad4d3-b4a2-4e6a-9269-091a551986bb_S1,1565,NJ_T_1,NJ,25-34,Conservative,High School,Male,True,True,100,It is certainly correct,97.0,12,0.5,right,True,100,It is certainly correct,1.0,1,True,True,False,2,7
151,d7d006fd-e363-dcd5-b7f5-30fb8fb6c729,838,040ad4d3-b4a2-4e6a-9269-091a551986bb_S1,1565,MO_F_1,MO,25-34,Conservative,High School,Male,False,True,100,It is certainly correct,91.0,5,0.5,unpoliticized,False,100,It is certainly correct,0.0,1,True,False,False,0,4
152,d7d006fd-e363-dcd5-b7f5-30fb8fb6c729,838,040ad4d3-b4a2-4e6a-9269-091a551986bb_S1,1565,MI_F_1,MI,25-34,Conservative,High School,Male,False,True,100,It is certainly correct,60.0,3,0.98,unpoliticized,True,100,It is certainly correct,0.0,1,False,False,True,0,2
153,d7d006fd-e363-dcd5-b7f5-30fb8fb6c729,838,040ad4d3-b4a2-4e6a-9269-091a551986bb_S1,1565,ND_T_1,ND,25-34,Conservative,High School,Male,True,True,100,It is certainly correct,35.0,6,0.5,right,True,100,It is certainly correct,1.0,1,True,True,False,2,6
154,d7d006fd-e363-dcd5-b7f5-30fb8fb6c729,838,040ad4d3-b4a2-4e6a-9269-091a551986bb_S1,1565,WA_F_1,WA,25-34,Conservative,High School,Male,False,False,100,It is certainly correct,0.0,8,0.98,right,True,100,It is certainly correct,1.0,1,False,True,True,2,9
155,d7d006fd-e363-dcd5-b7f5-30fb8fb6c729,838,040ad4d3-b4a2-4e6a-9269-091a551986bb_S1,1565,OH_T_1,OH,25-34,Conservative,High School,Male,True,True,100,It is certainly correct,100.0,12,0.98,right,True,100,It is certainly correct,1.0,1,True,True,True,2,8
156,d7d006fd-e363-dcd5-b7f5-30fb8fb6c729,838,040ad4d3-b4a2-4e6a-9269-091a551986bb_S1,1565,FL_T_1,FL,25-34,Conservative,High School,Male,True,True,100,It is certainly correct,8.0,6,0.98,unpoliticized,True,100,It is certainly correct,1.0,1,True,True,True,0,0
157,d7d006fd-e363-dcd5-b7f5-30fb8fb6c729,838,040ad4d3-b4a2-4e6a-9269-091a551986bb_S1,1565,MT_T_1,MT,25-34,Conservative,High School,Male,True,True,100,It is certainly correct,48.0,10,0.5,right,True,100,It is certainly correct,1.0,1,True,True,False,2,5
158,d7d006fd-e363-dcd5-b7f5-30fb8fb6c729,838,040ad4d3-b4a2-4e6a-9269-091a551986bb_S1,1565,MN_T_1,MN,25-34,Conservative,High School,Male,True,True,100,It is certainly correct,62.0,5,0.5,right,True,100,It is certainly correct,1.0,1,True,True,False,2,3
159,d7d006fd-e363-dcd5-b7f5-30fb8fb6c729,838,040ad4d3-b4a2-4e6a-9269-091a551986bb_S1,1565,KY_T_1,KY,25-34,Conservative,High School,Male,True,True,100,It is certainly correct,20.0,13,0.5,right,True,100,It is certainly correct,1.0,1,True,True,False,2,1
160,48523bbb-180e-ec02-35b3-0d79815e9d6c,283,5b0d200e-1e94-4d3e-9d54-b9297b95d5b2_S1,1894,OH_T_1,OH,35-44,Conservative,College,Male,True,True,100,It is certainly correct,92.0,5,0.5,right,True,100,It is certainly correct,1.0,1,True,True,False,2,8
161,48523bbb-180e-ec02-35b3-0d79815e9d6c,283,5b0d200e-1e94-4d3e-9d54-b9297b95d5b2_S1,1894,MN_F_1,MN,35-44,Conservative,College,Male,False,False,96,It is certainly correct,15.0,3,0.98,right,False,91,It is probably correct,1.0,1,True,True,True,2,3
162,48523bbb-180e-ec02-35b3-0d79815e9d6c,283,5b0d200e-1e94-4d3e-9d54-b9297b95d5b2_S1,1894,FL_F_1,FL,35-44,Conservative,College,Male,False,False,97,It is certainly correct,0.0,8,0.98,right,False,96,It is certainly correct,1.0,1,True,True,True,2,0
163,48523bbb-180e-ec02-35b3-0d79815e9d6c,283,5b0d200e-1e94-4d3e-9d54-b9297b95d5b2_S1,1894,KY_T_1,KY,35-44,Conservative,College,Male,True,True,92,It is certainly correct,13.0,12,0.5,right,True,100,It is certainly correct,1.0,1,True,True,False,2,1
164,48523bbb-180e-ec02-35b3-0d79815e9d6c,283,5b0d200e-1e94-4d3e-9d54-b9297b95d5b2_S1,1894,MT_F_1,MT,35-44,Conservative,College,Male,False,False,88,It is probably correct,0.0,7,0.98,right,True,98,It is certainly correct,1.0,1,False,True,True,2,5
165,48523bbb-180e-ec02-35b3-0d79815e9d6c,283,5b0d200e-1e94-4d3e-9d54-b9297b95d5b2_S1,1894,WA_T_1,WA,35-44,Conservative,College,Male,True,True,100,It is certainly correct,100.0,10,0.5,right,True,99,It is certainly correct,1.0,1,True,True,False,2,9
166,48523bbb-180e-ec02-35b3-0d79815e9d6c,283,5b0d200e-1e94-4d3e-9d54-b9297b95d5b2_S1,1894,ND_T_1,ND,35-44,Conservative,College,Male,True,True,90,It is probably correct,87.0,11,0.98,right,True,96,It is certainly correct,1.0,1,True,True,True,2,6
167,48523bbb-180e-ec02-35b3-0d79815e9d6c,283,5b0d200e-1e94-4d3e-9d54-b9297b95d5b2_S1,1894,NJ_T_1,NJ,35-44,Conservative,College,Male,True,True,97,It is certainly correct,39.0,4,0.98,unpoliticized,True,94,It is probably correct,1.0,1,True,True,True,0,7
168,48523bbb-180e-ec02-35b3-0d79815e9d6c,283,5b0d200e-1e94-4d3e-9d54-b9297b95d5b2_S1,1894,MI_T_1,MI,35-44,Conservative,College,Male,True,True,90,It is certainly correct,83.0,7,0.98,right,True,99,It is certainly correct,1.0,1,True,True,True,2,2
169,48523bbb-180e-ec02-35b3-0d79815e9d6c,283,5b0d200e-1e94-4d3e-9d54-b9297b95d5b2_S1,1894,MO_T_1,MO,35-44,Conservative,College,Male,True,True,100,It is certainly correct,84.0,10,0.98,right,True,100,It is certainly correct,1.0,1,True,True,True,2,4
170,c9995398-81f3-9fb1-fe90-65b2acb2a14c,776,53b87e7b-c495-47b8-81dd-73ac7c8d1f49_S1,2542,WA_T_1,WA,25-34,Conservative,Graduate Degree or Higher,Male,True,True,100,It is certainly correct,76.0,11,0.5,right,True,100,It is certainly correct,1.0,1,True,True,False,2,9
171,c9995398-81f3-9fb1-fe90-65b2acb2a14c,776,53b87e7b-c495-47b8-81dd-73ac7c8d1f49_S1,2542,MN_F_1,MN,25-34,Conservative,Graduate Degree or Higher,Male,False,True,100,It is certainly correct,100.0,9,0.98,left,False,100,It is certainly correct,0.0,1,True,False,True,1,3
172,c9995398-81f3-9fb1-fe90-65b2acb2a14c,776,53b87e7b-c495-47b8-81dd-73ac7c8d1f49_S1,2542,FL_T_1,FL,25-34,Conservative,Graduate Degree or Higher,Male,True,True,100,It is certainly correct,24.0,9,0.5,right,True,100,It is certainly correct,1.0,1,True,True,False,2,0
173,c9995398-81f3-9fb1-fe90-65b2acb2a14c,776,53b87e7b-c495-47b8-81dd-73ac7c8d1f49_S1,2542,NJ_F_1,NJ,25-34,Conservative,Graduate Degree or Higher,Male,False,False,100,It is certainly correct,0.0,5,0.98,right,False,100,It is certainly correct,1.0,1,True,True,True,2,7
174,c9995398-81f3-9fb1-fe90-65b2acb2a14c,776,53b87e7b-c495-47b8-81dd-73ac7c8d1f49_S1,2542,MT_F_1,MT,25-34,Conservative,Graduate Degree or Higher,Male,False,False,100,It is certainly correct,0.0,6,0.98,right,False,100,It is certainly correct,1.0,1,True,True,True,2,5
